CO2 (ppm),Timestamp,Hour,Day,Month
709.4,2024-07-23 09:29:25,9,23,7
709.5,2024-07-23 09:29:27,9,23,7
709.7,2024-07-23 09:29:31,9,23,7
709.5,2024-07-23 09:29:32,9,23,7
709.1,2024-07-23 09:29:34,9,23,7
708.2,2024-07-23 09:29:37,9,23,7
707.6,2024-07-23 09:29:38,9,23,7
707.8,2024-07-23 09:29:41,9,23,7
708.0,2024-07-23 09:29:42,9,23,7
708.6,2024-07-23 09:29:45,9,23,7
709.2,2024-07-23 09:29:46,9,23,7
709.1,2024-07-23 09:29:49,9,23,7
708.6,2024-07-23 09:29:50,9,23,7
708.5,2024-07-23 09:29:53,9,23,7
708.3,2024-07-23 09:29:54,9,23,7
707.8,2024-07-23 09:29:57,9,23,7
708.1,2024-07-23 09:29:59,9,23,7
708.6,2024-07-23 09:30:02,9,23,7
709.0,2024-07-23 09:30:03,9,23,7
708.8,2024-07-23 09:30:06,9,23,7
708.9,2024-07-23 09:30:07,9,23,7
708.9,2024-07-23 09:30:10,9,23,7
708.5,2024-07-23 09:30:11,9,23,7
708.4,2024-07-23 09:30:14,9,23,7
708.6,2024-07-23 09:30:15,9,23,7
709.4,2024-07-23 09:30:17,9,23,7
710.1,2024-07-23 09:30:20,9,23,7
710.0,2024-07-23 09:30:22,9,23,7
710.3,2024-07-23 09:30:24,9,23,7
710.7,2024-07-23 09:30:27,9,23,7
710.5,2024-07-23 09:30:28,9,23,7
710.3,2024-07-23 09:30:31,9,23,7
710.8,2024-07-23 09:30:32,9,23,7
711.9,2024-07-23 09:30:35,9,23,7
712.8,2024-07-23 09:30:36,9,23,7
713.5,2024-07-23 09:30:39,9,23,7
713.9,2024-07-23 09:30:40,9,23,7
714.1,2024-07-23 09:30:43,9,23,7
715.2,2024-07-23 09:30:44,9,23,7
715.5,2024-07-23 09:30:47,9,23,7
715.8,2024-07-23 09:30:48,9,23,7
714.9,2024-07-23 09:30:51,9,23,7
714.8,2024-07-23 09:30:53,9,23,7
714.2,2024-07-23 09:30:56,9,23,7
714.5,2024-07-23 09:30:57,9,23,7
714.4,2024-07-23 09:31:00,9,23,7
714.8,2024-07-23 09:31:01,9,23,7
715.5,2024-07-23 09:31:04,9,23,7
715.5,2024-07-23 09:31:05,9,23,7
715.7,2024-07-23 09:31:08,9,23,7
715.5,2024-07-23 09:31:09,9,23,7
715.6,2024-07-23 09:31:12,9,23,7
715.7,2024-07-23 09:31:13,9,23,7
715.3,2024-07-23 09:31:16,9,23,7
714.9,2024-07-23 09:31:17,9,23,7
714.8,2024-07-23 09:31:20,9,23,7
714.9,2024-07-23 09:31:22,9,23,7
714.2,2024-07-23 09:31:25,9,23,7
713.6,2024-07-23 09:31:26,9,23,7
714.0,2024-07-23 09:31:29,9,23,7
714.4,2024-07-23 09:31:30,9,23,7
714.3,2024-07-23 09:31:32,9,23,7
714.1,2024-07-23 09:31:35,9,23,7
714.1,2024-07-23 09:31:36,9,23,7
714.1,2024-07-23 09:31:38,9,23,7
714.6,2024-07-23 09:31:41,9,23,7
714.4,2024-07-23 09:31:42,9,23,7
714.2,2024-07-23 09:31:45,9,23,7
714.3,2024-07-23 09:31:47,9,23,7
713.9,2024-07-23 09:31:49,9,23,7
714.0,2024-07-23 09:31:52,9,23,7
714.0,2024-07-23 09:31:53,9,23,7
713.9,2024-07-23 09:31:56,9,23,7
713.9,2024-07-23 09:31:57,9,23,7
714.3,2024-07-23 09:31:59,9,23,7
716.0,2024-07-23 09:32:12,9,23,7
716.4,2024-07-23 09:32:13,9,23,7
716.4,2024-07-23 09:32:16,9,23,7
717.2,2024-07-23 09:32:18,9,23,7
718.0,2024-07-23 09:32:21,9,23,7
718.2,2024-07-23 09:32:22,9,23,7
718.4,2024-07-23 09:32:25,9,23,7
718.6,2024-07-23 09:32:26,9,23,7
717.7,2024-07-23 09:32:29,9,23,7
717.7,2024-07-23 09:32:30,9,23,7
717.6,2024-07-23 09:32:33,9,23,7
717.4,2024-07-23 09:32:34,9,23,7
716.7,2024-07-23 09:32:37,9,23,7
716.7,2024-07-23 09:32:38,9,23,7
716.9,2024-07-23 09:32:40,9,23,7
717.4,2024-07-23 09:32:43,9,23,7
717.6,2024-07-23 09:32:45,9,23,7
718.1,2024-07-23 09:32:47,9,23,7
718.4,2024-07-23 09:32:50,9,23,7
718.0,2024-07-23 09:32:51,9,23,7
718.3,2024-07-23 09:32:54,9,23,7
718.4,2024-07-23 09:32:55,9,23,7
718.0,2024-07-23 09:32:58,9,23,7
718.0,2024-07-23 09:32:59,9,23,7
718.2,2024-07-23 09:33:01,9,23,7
718.3,2024-07-23 09:33:04,9,23,7
718.1,2024-07-23 09:33:05,9,23,7
717.0,2024-07-23 09:33:07,9,23,7
717.0,2024-07-23 09:33:10,9,23,7
717.4,2024-07-23 09:33:11,9,23,7
717.9,2024-07-23 09:33:14,9,23,7
717.7,2024-07-23 09:33:16,9,23,7
718.2,2024-07-23 09:33:19,9,23,7
718.0,2024-07-23 09:33:20,9,23,7
718.8,2024-07-23 09:33:23,9,23,7
719.2,2024-07-23 09:33:24,9,23,7
719.4,2024-07-23 09:33:27,9,23,7
719.2,2024-07-23 09:33:28,9,23,7
719.4,2024-07-23 09:33:31,9,23,7
718.7,2024-07-23 09:33:32,9,23,7
718.2,2024-07-23 09:33:34,9,23,7
718.6,2024-07-23 09:33:37,9,23,7
718.9,2024-07-23 09:33:38,9,23,7
718.7,2024-07-23 09:33:41,9,23,7
718.8,2024-07-23 09:33:43,9,23,7
718.5,2024-07-23 09:33:45,9,23,7
718.1,2024-07-23 09:33:48,9,23,7
718.0,2024-07-23 09:33:49,9,23,7
717.8,2024-07-23 09:33:52,9,23,7
717.8,2024-07-23 09:33:53,9,23,7
717.7,2024-07-23 09:33:55,9,23,7
717.4,2024-07-23 09:33:58,9,23,7
717.8,2024-07-23 09:33:59,9,23,7
717.7,2024-07-23 09:34:02,9,23,7
718.3,2024-07-23 09:34:03,9,23,7
718.7,2024-07-23 09:34:05,9,23,7
719.2,2024-07-23 09:34:08,9,23,7
719.3,2024-07-23 09:34:10,9,23,7
719.2,2024-07-23 09:34:13,9,23,7
719.0,2024-07-23 09:34:14,9,23,7
719.1,2024-07-23 09:34:16,9,23,7
718.6,2024-07-23 09:34:19,9,23,7
717.8,2024-07-23 09:34:20,9,23,7
717.7,2024-07-23 09:34:22,9,23,7
717.8,2024-07-23 09:34:25,9,23,7
717.7,2024-07-23 09:34:26,9,23,7
718.0,2024-07-23 09:34:29,9,23,7
718.0,2024-07-23 09:34:30,9,23,7
718.5,2024-07-23 09:34:32,9,23,7
718.9,2024-07-23 09:34:35,9,23,7
719.6,2024-07-23 09:34:36,9,23,7
721.1,2024-07-23 09:34:39,9,23,7
721.6,2024-07-23 09:34:41,9,23,7
722.2,2024-07-23 09:34:43,9,23,7
722.4,2024-07-23 09:34:46,9,23,7
722.9,2024-07-23 09:34:47,9,23,7
723.0,2024-07-23 09:34:50,9,23,7
723.8,2024-07-23 09:34:51,9,23,7
723.6,2024-07-23 09:34:53,9,23,7
724.2,2024-07-23 09:34:56,9,23,7
724.6,2024-07-23 09:34:57,9,23,7
725.0,2024-07-23 09:35:00,9,23,7
725.0,2024-07-23 09:35:01,9,23,7
724.9,2024-07-23 09:35:04,9,23,7
725.0,2024-07-23 09:35:06,9,23,7
725.4,2024-07-23 09:35:08,9,23,7
725.2,2024-07-23 09:35:11,9,23,7
725.5,2024-07-23 09:35:12,9,23,7
725.2,2024-07-23 09:35:14,9,23,7
725.5,2024-07-23 09:35:17,9,23,7
726.0,2024-07-23 09:35:18,9,23,7
726.3,2024-07-23 09:35:21,9,23,7
725.9,2024-07-23 09:35:22,9,23,7
726.3,2024-07-23 09:35:25,9,23,7
727.0,2024-07-23 09:35:26,9,23,7
727.4,2024-07-23 09:35:29,9,23,7
727.9,2024-07-23 09:35:30,9,23,7
728.3,2024-07-23 09:35:33,9,23,7
728.3,2024-07-23 09:35:35,9,23,7
728.9,2024-07-23 09:35:38,9,23,7
729.2,2024-07-23 09:35:39,9,23,7
729.9,2024-07-23 09:35:42,9,23,7
730.3,2024-07-23 09:35:43,9,23,7
730.7,2024-07-23 09:35:46,9,23,7
730.9,2024-07-23 09:35:47,9,23,7
730.9,2024-07-23 09:35:50,9,23,7
731.1,2024-07-23 09:35:51,9,23,7
731.4,2024-07-23 09:35:54,9,23,7
732.0,2024-07-23 09:35:55,9,23,7
732.3,2024-07-23 09:35:58,9,23,7
733.2,2024-07-23 09:35:59,9,23,7
734.3,2024-07-23 09:36:01,9,23,7
735.4,2024-07-23 09:36:04,9,23,7
736.6,2024-07-23 09:36:06,9,23,7
738.3,2024-07-23 09:36:09,9,23,7
739.6,2024-07-23 09:36:10,9,23,7
739.4,2024-07-23 09:36:12,9,23,7
741.4,2024-07-23 09:36:15,9,23,7
743.3,2024-07-23 09:36:16,9,23,7
744.6,2024-07-23 09:36:19,9,23,7
746.7,2024-07-23 09:36:20,9,23,7
747.2,2024-07-23 09:36:23,9,23,7
747.5,2024-07-23 09:36:24,9,23,7
747.3,2024-07-23 09:36:27,9,23,7
747.4,2024-07-23 09:36:28,9,23,7
748.1,2024-07-23 09:36:31,9,23,7
747.3,2024-07-23 09:36:33,9,23,7
747.9,2024-07-23 09:36:36,9,23,7
746.8,2024-07-23 09:36:37,9,23,7
747.7,2024-07-23 09:36:39,9,23,7
748.7,2024-07-23 09:36:42,9,23,7
750.2,2024-07-23 09:36:43,9,23,7
751.1,2024-07-23 09:36:45,9,23,7
750.9,2024-07-23 09:36:48,9,23,7
751.4,2024-07-23 09:36:49,9,23,7
750.7,2024-07-23 09:36:52,9,23,7
750.1,2024-07-23 09:36:53,9,23,7
749.8,2024-07-23 09:36:56,9,23,7
749.3,2024-07-23 09:36:58,9,23,7
748.4,2024-07-23 09:37:01,9,23,7
748.1,2024-07-23 09:37:02,9,23,7
747.6,2024-07-23 09:37:05,9,23,7
747.1,2024-07-23 09:37:06,9,23,7
747.9,2024-07-23 09:37:08,9,23,7
748.2,2024-07-23 09:37:11,9,23,7
749.0,2024-07-23 09:37:12,9,23,7
748.8,2024-07-23 09:37:15,9,23,7
748.2,2024-07-23 09:37:16,9,23,7
747.8,2024-07-23 09:37:18,9,23,7
747.0,2024-07-23 09:37:21,9,23,7
748.3,2024-07-23 09:37:22,9,23,7
750.1,2024-07-23 09:37:24,9,23,7
751.8,2024-07-23 09:37:27,9,23,7
753.4,2024-07-23 09:37:29,9,23,7
755.0,2024-07-23 09:37:32,9,23,7
756.1,2024-07-23 09:37:33,9,23,7
756.1,2024-07-23 09:37:36,9,23,7
754.5,2024-07-23 09:37:37,9,23,7
752.5,2024-07-23 09:37:40,9,23,7
752.8,2024-07-23 09:37:41,9,23,7
753.5,2024-07-23 09:37:44,9,23,7
752.6,2024-07-23 09:37:45,9,23,7
751.7,2024-07-23 09:37:48,9,23,7
751.6,2024-07-23 09:37:49,9,23,7
752.4,2024-07-23 09:37:52,9,23,7
752.3,2024-07-23 09:37:54,9,23,7
752.6,2024-07-23 09:37:57,9,23,7
753.2,2024-07-23 09:37:58,9,23,7
753.3,2024-07-23 09:38:01,9,23,7
753.8,2024-07-23 09:38:02,9,23,7
755.6,2024-07-23 09:38:04,9,23,7
755.6,2024-07-23 09:38:07,9,23,7
756.5,2024-07-23 09:38:08,9,23,7
756.7,2024-07-23 09:38:11,9,23,7
756.6,2024-07-23 09:38:12,9,23,7
756.8,2024-07-23 09:38:15,9,23,7
756.1,2024-07-23 09:38:16,9,23,7
756.1,2024-07-23 09:38:19,9,23,7
756.3,2024-07-23 09:38:21,9,23,7
756.4,2024-07-23 09:38:24,9,23,7
757.2,2024-07-23 09:38:25,9,23,7
757.5,2024-07-23 09:38:27,9,23,7
756.3,2024-07-23 09:38:31,9,23,7
756.5,2024-07-23 09:38:34,9,23,7
755.7,2024-07-23 09:38:35,9,23,7
756.5,2024-07-23 09:38:44,9,23,7
756.3,2024-07-23 09:38:45,9,23,7
756.5,2024-07-23 09:38:48,9,23,7
756.9,2024-07-23 09:38:50,9,23,7
757.4,2024-07-23 09:38:53,9,23,7
757.5,2024-07-23 09:38:54,9,23,7
758.4,2024-07-23 09:38:57,9,23,7
758.8,2024-07-23 09:38:58,9,23,7
759.4,2024-07-23 09:39:01,9,23,7
760.0,2024-07-23 09:39:02,9,23,7
760.2,2024-07-23 09:39:05,9,23,7
760.1,2024-07-23 09:39:06,9,23,7
760.6,2024-07-23 09:39:09,9,23,7
761.5,2024-07-23 09:39:10,9,23,7
761.1,2024-07-23 09:39:12,9,23,7
761.0,2024-07-23 09:39:15,9,23,7
760.5,2024-07-23 09:39:17,9,23,7
760.6,2024-07-23 09:39:20,9,23,7
760.6,2024-07-23 09:39:21,9,23,7
761.1,2024-07-23 09:39:24,9,23,7
760.6,2024-07-23 09:39:25,9,23,7
759.9,2024-07-23 09:39:28,9,23,7
759.2,2024-07-23 09:39:29,9,23,7
758.8,2024-07-23 09:39:32,9,23,7
758.0,2024-07-23 09:39:33,9,23,7
757.0,2024-07-23 09:39:36,9,23,7
756.5,2024-07-23 09:39:37,9,23,7
756.3,2024-07-23 09:39:39,9,23,7
755.4,2024-07-23 09:39:42,9,23,7
755.7,2024-07-23 09:39:44,9,23,7
755.4,2024-07-23 09:39:47,9,23,7
755.7,2024-07-23 09:39:48,9,23,7
756.2,2024-07-23 09:39:50,9,23,7
756.7,2024-07-23 09:39:53,9,23,7
757.6,2024-07-23 09:39:54,9,23,7
757.3,2024-07-23 09:39:56,9,23,7
758.6,2024-07-23 09:39:59,9,23,7
759.2,2024-07-23 09:40:00,9,23,7
759.5,2024-07-23 09:40:03,9,23,7
758.7,2024-07-23 09:40:04,9,23,7
758.1,2024-07-23 09:40:07,9,23,7
759.0,2024-07-23 09:40:08,9,23,7
759.4,2024-07-23 09:40:12,9,23,7
759.5,2024-07-23 09:40:13,9,23,7
759.2,2024-07-23 09:40:16,9,23,7
759.2,2024-07-23 09:40:17,9,23,7
759.7,2024-07-23 09:40:20,9,23,7
759.9,2024-07-23 09:40:21,9,23,7
759.3,2024-07-23 09:40:23,9,23,7
759.1,2024-07-23 09:40:26,9,23,7
759.1,2024-07-23 09:40:27,9,23,7
759.1,2024-07-23 09:40:30,9,23,7
758.6,2024-07-23 09:40:31,9,23,7
759.1,2024-07-23 09:40:34,9,23,7
759.6,2024-07-23 09:40:35,9,23,7
760.0,2024-07-23 09:40:38,9,23,7
760.3,2024-07-23 09:40:40,9,23,7
759.8,2024-07-23 09:40:43,9,23,7
758.9,2024-07-23 09:40:44,9,23,7
758.4,2024-07-23 09:40:47,9,23,7
757.9,2024-07-23 09:40:48,9,23,7
757.6,2024-07-23 09:40:51,9,23,7
757.5,2024-07-23 09:40:52,9,23,7
757.7,2024-07-23 09:40:54,9,23,7
758.6,2024-07-23 09:40:57,9,23,7
759.1,2024-07-23 09:40:58,9,23,7
759.8,2024-07-23 09:41:00,9,23,7
760.2,2024-07-23 09:41:03,9,23,7
760.8,2024-07-23 09:41:04,9,23,7
760.9,2024-07-23 09:41:07,9,23,7
760.6,2024-07-23 09:41:09,9,23,7
760.5,2024-07-23 09:41:11,9,23,7
760.7,2024-07-23 09:41:14,9,23,7
760.6,2024-07-23 09:41:15,9,23,7
760.1,2024-07-23 09:41:18,9,23,7
760.3,2024-07-23 09:41:19,9,23,7
759.5,2024-07-23 09:41:21,9,23,7
759.7,2024-07-23 09:41:24,9,23,7
759.4,2024-07-23 09:41:25,9,23,7
759.6,2024-07-23 09:41:28,9,23,7
759.7,2024-07-23 09:41:29,9,23,7
760.0,2024-07-23 09:41:31,9,23,7
760.3,2024-07-23 09:41:34,9,23,7
760.1,2024-07-23 09:41:36,9,23,7
760.0,2024-07-23 09:41:38,9,23,7
759.5,2024-07-23 09:41:41,9,23,7
759.1,2024-07-23 09:41:42,9,23,7
758.3,2024-07-23 09:41:45,9,23,7
757.9,2024-07-23 09:41:46,9,23,7
757.4,2024-07-23 09:41:48,9,23,7
756.8,2024-07-23 09:41:51,9,23,7
756.3,2024-07-23 09:41:52,9,23,7
756.4,2024-07-23 09:41:55,9,23,7
756.9,2024-07-23 09:41:56,9,23,7
757.0,2024-07-23 09:41:58,9,23,7
756.9,2024-07-23 09:42:01,9,23,7
757.5,2024-07-23 09:42:02,9,23,7
757.5,2024-07-23 09:42:05,9,23,7
757.9,2024-07-23 09:42:07,9,23,7
758.4,2024-07-23 09:42:10,9,23,7
759.0,2024-07-23 09:42:11,9,23,7
759.7,2024-07-23 09:42:13,9,23,7
760.3,2024-07-23 09:42:16,9,23,7
760.5,2024-07-23 09:42:17,9,23,7
761.0,2024-07-23 09:42:20,9,23,7
761.4,2024-07-23 09:42:21,9,23,7
761.1,2024-07-23 09:42:23,9,23,7
760.8,2024-07-23 09:42:26,9,23,7
761.3,2024-07-23 09:42:27,9,23,7
761.2,2024-07-23 09:42:30,9,23,7
760.8,2024-07-23 09:42:32,9,23,7
760.7,2024-07-23 09:42:34,9,23,7
760.9,2024-07-23 09:42:37,9,23,7
761.4,2024-07-23 09:42:38,9,23,7
761.4,2024-07-23 09:42:41,9,23,7
761.5,2024-07-23 09:42:42,9,23,7
761.2,2024-07-23 09:42:44,9,23,7
760.8,2024-07-23 09:42:47,9,23,7
760.8,2024-07-23 09:42:48,9,23,7
760.7,2024-07-23 09:42:51,9,23,7
760.7,2024-07-23 09:42:52,9,23,7
760.9,2024-07-23 09:42:55,9,23,7
760.6,2024-07-23 09:42:56,9,23,7
760.6,2024-07-23 09:42:59,9,23,7
760.8,2024-07-23 09:43:01,9,23,7
760.6,2024-07-23 09:43:03,9,23,7
760.9,2024-07-23 09:43:06,9,23,7
761.1,2024-07-23 09:43:07,9,23,7
761.3,2024-07-23 09:43:10,9,23,7
761.3,2024-07-23 09:43:11,9,23,7
761.2,2024-07-23 09:43:14,9,23,7
761.4,2024-07-23 09:43:15,9,23,7
760.9,2024-07-23 09:43:18,9,23,7
760.9,2024-07-23 09:43:19,9,23,7
761.1,2024-07-23 09:43:22,9,23,7
761.6,2024-07-23 09:43:23,9,23,7
761.9,2024-07-23 09:43:26,9,23,7
761.5,2024-07-23 09:43:28,9,23,7
761.3,2024-07-23 09:43:31,9,23,7
761.2,2024-07-23 09:43:32,9,23,7
761.1,2024-07-23 09:43:35,9,23,7
760.8,2024-07-23 09:43:36,9,23,7
760.4,2024-07-23 09:43:39,9,23,7
760.8,2024-07-23 09:43:40,9,23,7
761.0,2024-07-23 09:43:43,9,23,7
761.2,2024-07-23 09:43:44,9,23,7
761.6,2024-07-23 09:43:46,9,23,7
761.5,2024-07-23 09:43:49,9,23,7
761.8,2024-07-23 09:43:50,9,23,7
762.1,2024-07-23 09:43:53,9,23,7
762.7,2024-07-23 09:43:55,9,23,7
762.7,2024-07-23 09:43:57,9,23,7
762.7,2024-07-23 09:44:00,9,23,7
763.0,2024-07-23 09:44:01,9,23,7
763.0,2024-07-23 09:44:04,9,23,7
763.4,2024-07-23 09:44:05,9,23,7
763.7,2024-07-23 09:44:08,9,23,7
763.8,2024-07-23 09:44:09,9,23,7
763.8,2024-07-23 09:44:12,9,23,7
763.9,2024-07-23 09:44:13,9,23,7
764.1,2024-07-23 09:44:16,9,23,7
764.6,2024-07-23 09:44:17,9,23,7
765.2,2024-07-23 09:44:20,9,23,7
765.7,2024-07-23 09:44:22,9,23,7
766.2,2024-07-23 09:44:25,9,23,7
766.0,2024-07-23 09:44:26,9,23,7
765.7,2024-07-23 09:44:29,9,23,7
765.8,2024-07-23 09:44:30,9,23,7
765.6,2024-07-23 09:44:33,9,23,7
765.4,2024-07-23 09:44:34,9,23,7
765.5,2024-07-23 09:44:37,9,23,7
765.1,2024-07-23 09:44:38,9,23,7
764.7,2024-07-23 09:44:40,9,23,7
764.4,2024-07-23 09:44:43,9,23,7
764.3,2024-07-23 09:44:44,9,23,7
764.1,2024-07-23 09:44:46,9,23,7
763.9,2024-07-23 09:44:49,9,23,7
764.2,2024-07-23 09:44:51,9,23,7
764.8,2024-07-23 09:44:54,9,23,7
765.1,2024-07-23 09:44:55,9,23,7
765.5,2024-07-23 09:44:58,9,23,7
765.7,2024-07-23 09:44:59,9,23,7
765.9,2024-07-23 09:45:02,9,23,7
766.6,2024-07-23 09:45:03,9,23,7
767.0,2024-07-23 09:45:06,9,23,7
767.8,2024-07-23 09:45:07,9,23,7
767.7,2024-07-23 09:45:10,9,23,7
767.8,2024-07-23 09:45:11,9,23,7
768.2,2024-07-23 09:45:13,9,23,7
768.5,2024-07-23 09:45:16,9,23,7
768.8,2024-07-23 09:45:18,9,23,7
768.8,2024-07-23 09:45:20,9,23,7
768.5,2024-07-23 09:45:23,9,23,7
769.2,2024-07-23 09:45:24,9,23,7
769.1,2024-07-23 09:45:27,9,23,7
769.6,2024-07-23 09:45:28,9,23,7
769.8,2024-07-23 09:45:30,9,23,7
769.7,2024-07-23 09:45:33,9,23,7
769.5,2024-07-23 09:45:34,9,23,7
769.6,2024-07-23 09:45:37,9,23,7
769.8,2024-07-23 09:45:38,9,23,7
770.1,2024-07-23 09:45:41,9,23,7
770.7,2024-07-23 09:45:42,9,23,7
771.0,2024-07-23 09:45:45,9,23,7
771.0,2024-07-23 09:45:47,9,23,7
771.6,2024-07-23 09:45:50,9,23,7
772.1,2024-07-23 09:45:51,9,23,7
771.9,2024-07-23 09:45:54,9,23,7
772.1,2024-07-23 09:45:55,9,23,7
772.5,2024-07-23 09:45:57,9,23,7
772.1,2024-07-23 09:46:00,9,23,7
771.9,2024-07-23 09:46:01,9,23,7
771.8,2024-07-23 09:46:04,9,23,7
772.1,2024-07-23 09:46:05,9,23,7
772.4,2024-07-23 09:46:08,9,23,7
772.8,2024-07-23 09:46:09,9,23,7
773.1,2024-07-23 09:46:12,9,23,7
773.9,2024-07-23 09:46:14,9,23,7
774.2,2024-07-23 09:46:17,9,23,7
774.9,2024-07-23 09:46:18,9,23,7
775.4,2024-07-23 09:46:21,9,23,7
776.2,2024-07-23 09:46:22,9,23,7
776.5,2024-07-23 09:46:24,9,23,7
777.1,2024-07-23 09:46:27,9,23,7
776.8,2024-07-23 09:46:28,9,23,7
777.2,2024-07-23 09:46:30,9,23,7
777.5,2024-07-23 09:46:33,9,23,7
777.4,2024-07-23 09:46:34,9,23,7
778.1,2024-07-23 09:46:37,9,23,7
778.1,2024-07-23 09:46:38,9,23,7
777.7,2024-07-23 09:46:40,9,23,7
778.5,2024-07-23 09:46:43,9,23,7
778.6,2024-07-23 09:46:45,9,23,7
778.3,2024-07-23 09:46:48,9,23,7
779.2,2024-07-23 09:46:49,9,23,7
779.2,2024-07-23 09:46:51,9,23,7
778.8,2024-07-23 09:46:54,9,23,7
779.4,2024-07-23 09:46:55,9,23,7
780.1,2024-07-23 09:46:57,9,23,7
780.0,2024-07-23 09:47:00,9,23,7
779.9,2024-07-23 09:47:01,9,23,7
779.8,2024-07-23 09:47:04,9,23,7
779.9,2024-07-23 09:47:05,9,23,7
779.5,2024-07-23 09:47:07,9,23,7
779.0,2024-07-23 09:47:10,9,23,7
779.1,2024-07-23 09:47:12,9,23,7
779.2,2024-07-23 09:47:15,9,23,7
779.4,2024-07-23 09:47:16,9,23,7
779.3,2024-07-23 09:47:18,9,23,7
779.5,2024-07-23 09:47:21,9,23,7
778.8,2024-07-23 09:47:22,9,23,7
779.0,2024-07-23 09:47:25,9,23,7
779.2,2024-07-23 09:47:26,9,23,7
779.3,2024-07-23 09:47:29,9,23,7
779.6,2024-07-23 09:47:30,9,23,7
779.1,2024-07-23 09:47:33,9,23,7
778.8,2024-07-23 09:47:35,9,23,7
778.3,2024-07-23 09:47:38,9,23,7
778.9,2024-07-23 09:47:39,9,23,7
779.3,2024-07-23 09:47:41,9,23,7
779.3,2024-07-23 09:47:44,9,23,7
779.3,2024-07-23 09:47:45,9,23,7
779.2,2024-07-23 09:47:47,9,23,7
779.6,2024-07-23 09:47:50,9,23,7
780.0,2024-07-23 09:47:51,9,23,7
780.2,2024-07-23 09:47:53,9,23,7
779.8,2024-07-23 09:47:56,9,23,7
779.7,2024-07-23 09:47:57,9,23,7
780.4,2024-07-23 09:47:59,9,23,7
780.6,2024-07-23 09:48:02,9,23,7
780.9,2024-07-23 09:48:03,9,23,7
780.6,2024-07-23 09:48:06,9,23,7
780.1,2024-07-23 09:48:08,9,23,7
780.5,2024-07-23 09:48:11,9,23,7
781.1,2024-07-23 09:48:12,9,23,7
781.3,2024-07-23 09:48:15,9,23,7
782.1,2024-07-23 09:48:16,9,23,7
782.5,2024-07-23 09:48:19,9,23,7
782.7,2024-07-23 09:48:20,9,23,7
782.3,2024-07-23 09:48:23,9,23,7
782.0,2024-07-23 09:48:24,9,23,7
782.3,2024-07-23 09:48:27,9,23,7
782.3,2024-07-23 09:48:28,9,23,7
782.6,2024-07-23 09:48:31,9,23,7
782.9,2024-07-23 09:48:33,9,23,7
783.3,2024-07-23 09:48:36,9,23,7
783.4,2024-07-23 09:48:37,9,23,7
783.8,2024-07-23 09:48:40,9,23,7
783.9,2024-07-23 09:48:41,9,23,7
784.0,2024-07-23 09:48:44,9,23,7
784.2,2024-07-23 09:48:45,9,23,7
784.1,2024-07-23 09:48:55,9,23,7
784.7,2024-07-23 09:48:57,9,23,7
784.8,2024-07-23 09:49:00,9,23,7
785.7,2024-07-23 09:49:02,9,23,7
785.3,2024-07-23 09:49:04,9,23,7
784.9,2024-07-23 09:49:07,9,23,7
784.1,2024-07-23 09:49:08,9,23,7
783.3,2024-07-23 09:49:11,9,23,7
784.1,2024-07-23 09:49:12,9,23,7
785.0,2024-07-23 09:49:14,9,23,7
784.8,2024-07-23 09:49:17,9,23,7
785.3,2024-07-23 09:49:18,9,23,7
785.1,2024-07-23 09:49:20,9,23,7
785.4,2024-07-23 09:49:23,9,23,7
785.4,2024-07-23 09:49:24,9,23,7
784.5,2024-07-23 09:49:27,9,23,7
784.3,2024-07-23 09:49:29,9,23,7
784.9,2024-07-23 09:49:31,9,23,7
785.3,2024-07-23 09:49:34,9,23,7
785.9,2024-07-23 09:49:35,9,23,7
784.9,2024-07-23 09:49:38,9,23,7
785.1,2024-07-23 09:49:39,9,23,7
785.1,2024-07-23 09:49:42,9,23,7
785.7,2024-07-23 09:49:43,9,23,7
786.0,2024-07-23 09:49:46,9,23,7
785.4,2024-07-23 09:49:47,9,23,7
785.0,2024-07-23 09:49:50,9,23,7
784.7,2024-07-23 09:49:51,9,23,7
785.3,2024-07-23 09:49:54,9,23,7
786.0,2024-07-23 09:49:56,9,23,7
785.9,2024-07-23 09:49:59,9,23,7
786.2,2024-07-23 09:50:00,9,23,7
786.8,2024-07-23 09:50:03,9,23,7
786.8,2024-07-23 09:50:04,9,23,7
787.3,2024-07-23 09:50:07,9,23,7
787.3,2024-07-23 09:50:08,9,23,7
787.7,2024-07-23 09:50:11,9,23,7
788.6,2024-07-23 09:50:12,9,23,7
789.3,2024-07-23 09:50:14,9,23,7
789.0,2024-07-23 09:50:17,9,23,7
789.2,2024-07-23 09:50:18,9,23,7
788.9,2024-07-23 09:50:21,9,23,7
789.0,2024-07-23 09:50:23,9,23,7
788.9,2024-07-23 09:50:26,9,23,7
788.8,2024-07-23 09:50:27,9,23,7
788.7,2024-07-23 09:50:30,9,23,7
788.3,2024-07-23 09:50:31,9,23,7
788.6,2024-07-23 09:50:34,9,23,7
788.6,2024-07-23 09:50:35,9,23,7
788.2,2024-07-23 09:50:38,9,23,7
788.0,2024-07-23 09:50:39,9,23,7
788.2,2024-07-23 09:50:42,9,23,7
788.0,2024-07-23 09:50:43,9,23,7
788.1,2024-07-23 09:50:46,9,23,7
788.2,2024-07-23 09:50:47,9,23,7
788.0,2024-07-23 09:50:50,9,23,7
